# Post-cutoff arm of the memorization control: repository and pinned commit per class.
# All 600 repositories had their first commit after every panel model's training cutoff.
class_id,repository,commit,path,loc,test_framework
ctl_0523,github.com/openmargin/openmargin-065,4f11d8dc5cd3336904aac1b75ca0c428822c4d32,src/main/java/com/openmarg/module13/Class0523.java,1367,junit4
ctl_0524,github.com/tidewater/tidewater-065,f29a6339577bc55a36d55494f37fd50d2e25b5ee,src/main/java/com/tidewate/module14/Class0524.java,796,junit4
ctl_0525,github.com/helioform/helioform-065,fffe77c839feb99c312741487c7c404ec422d03e,src/main/java/com/heliofor/module15/Class0525.java,2655,junit4
ctl_0526,github.com/quarryside/quarryside-065,d82c75654bb907ec13c1175427aa7cbc23377bbc,src/main/java/com/quarrysi/module16/Class0526.java,583,junit4
ctl_0527,github.com/northbeam/northbeam-065,8a2e6a93c5580bb281f7f3fb19e45c6ac9c23e69,src/main/java/com/northbea/module00/Class0527.java,888,junit5
ctl_0528,github.com/nova-labs/nova-066,09a9d1c186cac6f4e238fe93bd17c5e8d5ca69ab,src/main/java/com/novalabs/module01/Class0528.java,363,junit4
ctl_0529,github.com/brightfold/brightfold-066,9e374f7ac42cbc39e05b46c556363094a97431db,src/main/java/com/brightfo/module02/Class0529.java,1569,junit4
ctl_0530,github.com/kestrel-io/kestrel-066,29890880277d1be96070b6a198e52499218c6e1c,src/main/java/com/kestreli/module03/Class0530.java,243,junit4
ctl_0531,github.com/openmargin/openmargin-066,9feefdffc566aa81b15e54f6d4d307952e4bebc4,src/main/java/com/openmarg/module04/Class0531.java,3744,junit5
ctl_0532,github.com/tidewater/tidewater-066,700b5d5fb89f72f32a60c652e7147668cf1d7d3a,src/main/java/com/tidewate/module05/Class0532.java,1590,junit4
ctl_0533,github.com/helioform/helioform-066,b836c448ad261ec55d42b9e9692e07b60b2f6d5c,src/main/java/com/heliofor/module06/Class0533.java,416,junit5
ctl_0534,github.com/quarryside/quarryside-066,48f1096d9c4ffb4671b701aaf836f5713ccec76c,src/main/java/com/quarrysi/module07/Class0534.java,341,junit5
ctl_0535,github.com/northbeam/northbeam-066,3be79df472ecf16ec8a723e9bfa016c2c09cb506,src/main/java/com/northbea/module08/Class0535.java,204,junit5
ctl_0536,github.com/nova-labs/nova-067,cf01f944f73157494f3949a83d3a258288b4f474,src/main/java/com/novalabs/module09/Class0536.java,1160,junit4
ctl_0537,github.com/brightfold/brightfold-067,31ab0b56d5c9fdc7e76adca978116802c8cc7cfe,src/main/java/com/brightfo/module10/Class0537.java,212,junit4
ctl_0538,github.com/kestrel-io/kestrel-067,fc043f0892070158f2771f63ada584175e2ad32d,src/main/java/com/kestreli/module11/Class0538.java,1076,junit4
ctl_0539,github.com/openmargin/openmargin-067,c733230448223120c4f9eccd7630a8a770cafdd8,src/main/java/com/openmarg/module12/Class0539.java,837,junit5
ctl_0540,github.com/tidewater/tidewater-067,f75d599f6b2d5b0987079ad480be7e3561c2645a,src/main/java/com/tidewate/module13/Class0540.java,492,junit4
ctl_0541,github.com/helioform/helioform-067,9acb394acd1f5318331f63fbd11fc8c0297ca4ff,src/main/java/com/heliofor/module14/Class0541.java,1008,junit5
ctl_0542,github.com/quarryside/quarryside-067,a4244f230d5ba7cd400035f0df7d0dd7236e1608,src/main/java/com/quarrysi/module15/Class0542.java,574,junit5
ctl_0543,github.com/northbeam/northbeam-067,ef2ddcc48df661da5f07c1a5dfc620ce7b07fd31,src/main/java/com/northbea/module16/Class0543.java,1059,junit4
ctl_0544,github.com/nova-labs/nova-068,d9e604b38412a335d88c656db61e5fdb1a435206,src/main/java/com/novalabs/module00/Class0544.java,959,junit5
ctl_0545,github.com/brightfold/brightfold-068,290a3abbc35b9fea1578d70948f9e3d01feae1e0,src/main/java/com/brightfo/module01/Class0545.java,418,junit5
ctl_0546,github.com/kestrel-io/kestrel-068,25b8a42f836b15c7e7c225da7306958845d5a68d,src/main/java/com/kestreli/module02/Class0546.java,138,junit4
ctl_0547,github.com/openmargin/openmargin-068,e916da57f24823ab177a8a5f6ffe33b3d4bf7a4b,src/main/java/com/openmarg/module03/Class0547.java,855,junit4
ctl_0548,github.com/tidewater/tidewater-068,597e6845e27718c5737d1fb6d11376e038d77b9a,src/main/java/com/tidewate/module04/Class0548.java,1776,junit5
ctl_0549,github.com/helioform/helioform-068,657e01c90da23e5c6a36af1806d3db93ee33688d,src/main/java/com/heliofor/module05/Class0549.java,491,junit4
ctl_0550,github.com/quarryside/quarryside-068,fe9936a362dbc8503c5bf3a75fbbf0b1808389c8,src/main/java/com/quarrysi/module06/Class0550.java,270,junit5
ctl_0551,github.com/northbeam/northbeam-068,519554e307374c86397b5f515ffa46ef14e4180c,src/main/java/com/northbea/module07/Class0551.java,1046,junit5
ctl_0552,github.com/nova-labs/nova-069,a663d2cdb6f6dbf1d6d441cc195d82f8ee4a9b5d,src/main/java/com/novalabs/module08/Class0552.java,2910,junit4
ctl_0553,github.com/brightfold/brightfold-069,09ce3cfb2339ba1925637cc3ca97ebf555d596af,src/main/java/com/brightfo/module09/Class0553.java,1099,junit5
ctl_0554,github.com/kestrel-io/kestrel-069,b231c60b78f2ce6bd46b415deada79a34970ed9a,src/main/java/com/kestreli/module10/Class0554.java,602,junit4
ctl_0555,github.com/openmargin/openmargin-069,781799ffb49e04ccc24369e72387eaf6d4c3a832,src/main/java/com/openmarg/module11/Class0555.java,125,junit5
ctl_0556,github.com/tidewater/tidewater-069,144823f7e7e646c7015824639d8776a072d78bdd,src/main/java/com/tidewate/module12/Class0556.java,693,junit4
ctl_0557,github.com/helioform/helioform-069,2646eaf9d5c0244d3735262d41843b0304dd7054,src/main/java/com/heliofor/module13/Class0557.java,783,junit4
ctl_0558,github.com/quarryside/quarryside-069,871c08849bdf90f2ba2c0f19f0b2a5d18c7e6f42,src/main/java/com/quarrysi/module14/Class0558.java,903,other
ctl_0559,github.com/northbeam/northbeam-069,3cd5fd7f49c10669c6b33fe61c76bdf66c5a6c93,src/main/java/com/northbea/module15/Class0559.java,295,junit4
ctl_0560,github.com/nova-labs/nova-070,6b79afcc3d0a5f0c0c394ec71f3174054d183eba,src/main/java/com/novalabs/module16/Class0560.java,432,junit4
ctl_0561,github.com/brightfold/brightfold-070,10142131750565f59f708368cb3cf8caa3925731,src/main/java/com/brightfo/module00/Class0561.java,1190,junit5
ctl_0562,github.com/kestrel-io/kestrel-070,98c3e3ca7ff4cec6e7b7b4c6d6312a801c612ec2,src/main/java/com/kestreli/module01/Class0562.java,1926,junit5
ctl_0563,github.com/openmargin/openmargin-070,93364f7e83efa9f3a1c7cc8a04351b64893ad232,src/main/java/com/openmarg/module02/Class0563.java,2866,junit4
ctl_0564,github.com/tidewater/tidewater-070,6de299a14a90cd0c24c173b9b7f285723defa849,src/main/java/com/tidewate/module03/Class0564.java,929,junit5
ctl_0565,github.com/helioform/helioform-070,921704753d959e3f5a5226e69d6429320066853d,src/main/java/com/heliofor/module04/Class0565.java,2245,junit5
ctl_0566,github.com/quarryside/quarryside-070,15eacbcfab1021ceaa143cd82ff3cde46aa42c9f,src/main/java/com/quarrysi/module05/Class0566.java,625,junit4
ctl_0567,github.com/northbeam/northbeam-070,f412436011536e995c508720f982f4e08603156a,src/main/java/com/northbea/module06/Class0567.java,812,junit4
ctl_0568,github.com/nova-labs/nova-071,fd034adac952518581e03a5e8b48f49686abd4e7,src/main/java/com/novalabs/module07/Class0568.java,2005,other
ctl_0569,github.com/brightfold/brightfold-071,df92a62163f4c69d0534a1018ddce71981f38dd4,src/main/java/com/brightfo/module08/Class0569.java,378,junit4
ctl_0570,github.com/kestrel-io/kestrel-071,fb25664d630aa767a2bb522b0b251279785ac5d0,src/main/java/com/kestreli/module09/Class0570.java,901,junit4
ctl_0571,github.com/openmargin/openmargin-071,5b6a810204287378bf5023f440ef39355f90bed6,src/main/java/com/openmarg/module10/Class0571.java,279,junit4
ctl_0572,github.com/tidewater/tidewater-071,bba205ca3dba6da85844f9fc114b9547c9dc72b8,src/main/java/com/tidewate/module11/Class0572.java,2446,junit5
ctl_0573,github.com/helioform/helioform-071,94f79dbac5811d2d1a89b71ea0d572c8a837fe68,src/main/java/com/heliofor/module12/Class0573.java,2132,junit5
ctl_0574,github.com/quarryside/quarryside-071,0b5995622227219f551ff086c1b5b5cabc3536df,src/main/java/com/quarrysi/module13/Class0574.java,1080,junit5
ctl_0575,github.com/northbeam/northbeam-071,a48e40f1d0421dfa56ab087a8bc78e815a304528,src/main/java/com/northbea/module14/Class0575.java,1314,junit4
ctl_0576,github.com/nova-labs/nova-072,76f186abaf475b49c775e395d49405f02cd2a404,src/main/java/com/novalabs/module15/Class0576.java,646,junit4
ctl_0577,github.com/brightfold/brightfold-072,2ea9c542a1b970d07a8104deb20507bbfb16f757,src/main/java/com/brightfo/module16/Class0577.java,363,junit4
ctl_0578,github.com/kestrel-io/kestrel-072,c6b469efb74eba9310275b532285b2efcfbe4fe9,src/main/java/com/kestreli/module00/Class0578.java,374,junit4
ctl_0579,github.com/openmargin/openmargin-072,339b77a84b1f0d7b0977c513752a7d25f1901b7e,src/main/java/com/openmarg/module01/Class0579.java,998,junit4
ctl_0580,github.com/tidewater/tidewater-072,0aba590ee2c328aa33107475ca8622250b36e356,src/main/java/com/tidewate/module02/Class0580.java,2176,junit5
ctl_0581,github.com/helioform/helioform-072,65f202f983f02dc74f612217eef1669450cae32d,src/main/java/com/heliofor/module03/Class0581.java,1781,junit4
ctl_0582,github.com/quarryside/quarryside-072,40d92bce7930ba208b040f49d0be73eefd372539,src/main/java/com/quarrysi/module04/Class0582.java,1219,junit5
ctl_0583,github.com/northbeam/northbeam-072,493e904d30ec2796a59b457fc0d7ac73095ffa81,src/main/java/com/northbea/module05/Class0583.java,848,junit4
ctl_0584,github.com/nova-labs/nova-073,dda4f4a70c3ce284c7e53bbbdcb51c535b62a8df,src/main/java/com/novalabs/module06/Class0584.java,308,junit4
ctl_0585,github.com/brightfold/brightfold-073,cca1b45c1fdd980a45f1861954f90429a7de02cc,src/main/java/com/brightfo/module07/Class0585.java,1037,junit4
ctl_0586,github.com/kestrel-io/kestrel-073,be4969ec6667d3bbe3b563606fdc0bad5e368127,src/main/java/com/kestreli/module08/Class0586.java,1116,junit4
ctl_0587,github.com/openmargin/openmargin-073,56cb1ab062fb26d7f4dbca07e506f6707092947d,src/main/java/com/openmarg/module09/Class0587.java,113,junit5
ctl_0588,github.com/tidewater/tidewater-073,7f5db163b12b66807f072cb92fd340c0f945f2fd,src/main/java/com/tidewate/module10/Class0588.java,363,junit5
ctl_0589,github.com/helioform/helioform-073,4447ceab84ef4324cc1b4157ec9f9c545e0a72ab,src/main/java/com/heliofor/module11/Class0589.java,371,junit4
ctl_0590,github.com/quarryside/quarryside-073,14348f626cac028cba22006515260718cd180a82,src/main/java/com/quarrysi/module12/Class0590.java,995,junit4
ctl_0591,github.com/northbeam/northbeam-073,2e326567d284f54efebec0db9a3a61036e3c4532,src/main/java/com/northbea/module13/Class0591.java,2745,junit5
ctl_0592,github.com/nova-labs/nova-074,147f65701a43db54523ae9934b3446bc8ba435cc,src/main/java/com/novalabs/module14/Class0592.java,4671,junit4
ctl_0593,github.com/brightfold/brightfold-074,7227890e4e76833a4baf0f5ea932009453f28f11,src/main/java/com/brightfo/module15/Class0593.java,672,junit4
ctl_0594,github.com/kestrel-io/kestrel-074,b0946d2a2aa93b436d15f16fb7b8c1a59a45693d,src/main/java/com/kestreli/module16/Class0594.java,1651,junit4
ctl_0595,github.com/openmargin/openmargin-074,ba1082170ad7c9a2727716ec59fefbbc71a3fad2,src/main/java/com/openmarg/module00/Class0595.java,944,junit5
ctl_0596,github.com/tidewater/tidewater-074,ff86cc319d66e8155a4153b3e95f176cdebac186,src/main/java/com/tidewate/module01/Class0596.java,1306,junit4
ctl_0597,github.com/helioform/helioform-074,ca9e4a62fae3114ba3b442bd464942966f5842c3,src/main/java/com/heliofor/module02/Class0597.java,3347,junit4
ctl_0598,github.com/quarryside/quarryside-074,a334058aabd2b5121335e5db0eaf04b5f2a9dc8a,src/main/java/com/quarrysi/module03/Class0598.java,879,junit5
ctl_0599,github.com/northbeam/northbeam-074,bff9507dcd14a03e83599af65d01f55f67fd64c4,src/main/java/com/northbea/module04/Class0599.java,1254,junit4
