# Per-class results, RQ1-RQ4 (paper Sec. 5.1-5.4).
# STRATIFIED SAMPLE, not the full corpus. Generation and the build ran on all
# 147,473 classes, so the compilation-rate and attempt columns of
# tab:extended_results_with_compilation are corpus-wide. Coverage, mutation and
# smell columns are computed on these 400 classes per configuration, drawn once
# by lines of code and cyclomatic complexity and held fixed across all 37
# configurations so that every comparison is paired. Sampling error on a quality
# column is about +/-2 pp; see tab:rq1_dispersion.
# pit_tests_run is the number of tests PIT actually ran against after
# skipFailingTests; it equals tests_run wherever the final suite passes.
# semantically_reproducible is the memorization probe's verdict for the class,
# at the CodeBLEU 0.8 threshold; it is a property of the class, so it is the
# same across every configuration of that class.
# Class and repository identifiers are anonymised.
project_id,class_name,qualified_name,model,strategy,compiled_initially,compiled,tests_passed,attempts,correction_iterations,correction_termination,line_coverage,branch_coverage,method_coverage,mutation_score,mutants_killed,mutants_survived,mutants_excluded,smell_detector,AR,EH,MG,EA,LT,UT,RO,MNT,initial_error_category,initial_error_phase,error_resolved,tests_run,pit_tests_run,test_failures,prompt_tokens,completion_tokens,duration_seconds,error,test_file,semantically_reproducible
repo_037,Class197,com.example.p37.Class197,deepseek-r1,pseudo-code,1,1,1,1,0,success,97.7034,98.2886,99.9623,81.8081,9,2,1,tsdetect,0,0,0,1,0,0,0,1,,,0,4,4,0,9655,3061,16.72,,src/test/java/com/example/p37/Class197Test.java,1
repo_038,Class198,com.example.p38.Class198,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9841,99.9609,99.9623,76.9787,10,3,1,tsdetect,0,1,0,0,2,0,0,5,,,0,10,10,0,7824,3507,18.82,,src/test/java/com/example/p38/Class198Test.java,0
repo_039,Class199,com.example.p39.Class199,deepseek-r1,pseudo-code,1,1,1,1,0,success,83.3738,67.6209,93.1468,72.7446,8,3,1,tsdetect,0,0,0,0,3,2,0,5,,,0,7,7,0,7809,2682,20.13,,src/test/java/com/example/p39/Class199Test.java,0
repo_040,Class200,com.example.p40.Class200,deepseek-r1,pseudo-code,1,1,1,1,0,success,92.5844,89.1307,99.9623,72.7766,8,3,1,tsdetect,0,1,0,0,2,0,0,2,,,0,12,12,0,9300,2454,18.36,,src/test/java/com/example/p40/Class200Test.java,1
repo_041,Class201,com.example.p41.Class201,deepseek-r1,pseudo-code,1,1,1,1,0,success,92.9339,88.5793,94.0004,99.9637,15,0,1,tsdetect,3,0,0,3,3,0,0,3,,,0,7,7,0,9777,2305,16.02,,src/test/java/com/example/p41/Class201Test.java,0
repo_042,Class202,com.example.p42.Class202,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.8776,99.9080,99.9623,90.8883,10,1,1,tsdetect,1,1,0,0,0,0,0,2,,,0,5,5,0,8622,2934,25.03,,src/test/java/com/example/p42/Class202Test.java,0
repo_043,Class203,com.example.p43.Class203,deepseek-r1,pseudo-code,1,1,1,1,0,success,94.5775,89.4872,87.8407,66.6102,8,4,1,tsdetect,1,2,0,0,1,0,0,3,,,0,9,9,0,8420,3124,25.08,,src/test/java/com/example/p43/Class203Test.java,0
repo_044,Class204,com.example.p44.Class204,deepseek-r1,pseudo-code,1,1,1,1,0,success,76.6932,69.8486,83.8746,54.5537,6,5,1,tsdetect,1,0,0,1,5,0,0,5,,,0,7,7,0,7861,1895,17.76,,src/test/java/com/example/p44/Class204Test.java,0
repo_045,Class205,com.example.p45.Class205,deepseek-r1,pseudo-code,0,1,1,2,1,success,66.8915,60.4483,75.1978,63.6287,7,4,1,tsdetect,0,2,0,0,1,1,0,8,syntax_violation,compilation,1,5,5,0,9479,3399,22.64,,src/test/java/com/example/p45/Class205Test.java,0
repo_046,Class206,com.example.p46.Class206,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9527,99.8692,99.9623,100.0000,11,0,1,tsdetect,0,0,0,0,3,0,0,1,,,0,12,12,0,8959,2766,15.4,,src/test/java/com/example/p46/Class206Test.java,0
repo_047,Class207,com.example.p47.Class207,deepseek-r1,pseudo-code,1,1,1,1,0,success,98.7346,92.2686,99.8973,90.9064,10,1,1,tsdetect,0,2,0,0,2,0,0,1,,,0,9,9,0,7969,2959,19.43,,src/test/java/com/example/p47/Class207Test.java,0
repo_048,Class208,com.example.p48.Class208,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9836,99.8808,99.9503,96.8887,31,1,3,tsdetect,0,0,0,1,1,0,0,1,,,0,4,4,0,9337,2457,20.74,,src/test/java/com/example/p48/Class208Test.java,0
repo_049,Class209,com.example.p49.Class209,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9756,98.5339,99.9539,90.9250,10,1,1,tsdetect,0,0,0,0,3,0,0,2,,,0,8,8,0,9362,3149,15.55,,src/test/java/com/example/p49/Class209Test.java,0
repo_050,Class210,com.example.p50.Class210,deepseek-r1,pseudo-code,0,1,1,2,1,success,79.1038,69.9151,83.1089,81.8825,9,2,1,tsdetect,1,0,0,3,3,0,0,2,syntax_violation,compilation,1,4,4,0,7957,2827,22.53,,src/test/java/com/example/p50/Class210Test.java,0
repo_051,Class211,com.example.p51.Class211,deepseek-r1,pseudo-code,1,1,1,1,0,success,75.0297,74.5219,83.7410,57.2116,12,9,1,tsdetect,0,0,1,0,0,0,0,6,,,0,8,8,0,9047,2286,18.77,,src/test/java/com/example/p51/Class211Test.java,0
repo_052,Class212,com.example.p52.Class212,deepseek-r1,pseudo-code,1,1,1,1,0,success,83.5561,79.5950,89.7090,56.6413,17,13,2,tsdetect,2,0,0,1,5,0,1,7,,,0,8,8,0,7579,1554,23.74,,src/test/java/com/example/p52/Class212Test.java,0
repo_053,Class213,com.example.p53.Class213,deepseek-r1,pseudo-code,1,1,1,1,0,success,87.2538,83.5641,92.1383,73.7756,14,5,1,tsdetect,3,0,1,1,0,0,0,1,,,0,10,10,0,6757,2481,30.63,,src/test/java/com/example/p53/Class213Test.java,0
repo_054,Class214,com.example.p54.Class214,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.9208,99.9136,100.0000,11,0,1,tsdetect,0,0,0,0,3,0,0,1,,,0,5,5,0,8594,3188,14.47,,src/test/java/com/example/p54/Class214Test.java,0
repo_055,Class215,com.example.p55.Class215,deepseek-r1,pseudo-code,1,1,1,1,0,success,84.8464,62.8473,85.1757,73.3497,11,4,1,tsdetect,0,0,0,1,1,0,0,3,,,0,4,4,0,9136,3442,18.73,,src/test/java/com/example/p55/Class215Test.java,1
repo_056,Class216,com.example.p56.Class216,deepseek-r1,pseudo-code,0,1,1,3,2,success,79.5484,70.5803,88.2788,72.6768,8,3,1,tsdetect,2,0,0,0,3,0,1,4,assertion_failure,test,1,12,12,0,7288,2433,19.62,,src/test/java/com/example/p56/Class216Test.java,0
repo_057,Class217,com.example.p57.Class217,deepseek-r1,pseudo-code,1,1,1,1,0,success,84.2818,66.8802,86.5829,72.6324,8,3,1,tsdetect,3,0,0,1,4,0,0,4,,,0,14,14,0,7999,2510,20.43,,src/test/java/com/example/p57/Class217Test.java,0
repo_058,Class218,com.example.p58.Class218,deepseek-r1,pseudo-code,0,1,1,2,1,success,65.9737,52.7177,79.8505,41.2252,7,10,1,tsdetect,0,0,0,1,2,0,0,15,assertion_failure,test,1,13,13,0,8826,3856,17.52,,src/test/java/com/example/p58/Class218Test.java,0
repo_059,Class219,com.example.p59.Class219,deepseek-r1,pseudo-code,1,1,1,1,0,success,93.2833,85.9330,93.8594,72.7272,8,3,1,tsdetect,0,0,0,1,2,1,0,6,,,0,9,9,0,7750,3639,16.16,,src/test/java/com/example/p59/Class219Test.java,0
repo_060,Class220,com.example.p60.Class220,deepseek-r1,pseudo-code,1,1,1,1,0,success,82.5396,77.3678,93.8286,63.6907,7,4,1,tsdetect,1,2,0,1,1,1,0,2,,,0,10,10,0,8185,3022,24.76,,src/test/java/com/example/p60/Class220Test.java,0
repo_061,Class221,com.example.p61.Class221,deepseek-r1,pseudo-code,1,1,1,1,0,success,98.6212,88.3573,94.6976,63.0223,17,10,2,tsdetect,0,0,1,1,8,0,0,4,,,0,12,12,0,7830,2782,19.21,,src/test/java/com/example/p61/Class221Test.java,0
repo_062,Class222,com.example.p62.Class222,deepseek-r1,pseudo-code,1,1,1,1,0,success,79.1784,72.8153,85.8496,49.9576,6,6,1,tsdetect,1,0,0,2,3,1,0,7,,,0,9,9,0,8845,2833,20.41,,src/test/java/com/example/p62/Class222Test.java,0
repo_063,Class223,com.example.p63.Class223,deepseek-r1,pseudo-code,1,1,1,1,0,success,72.1028,61.4711,86.0691,61.4480,8,5,1,tsdetect,2,1,0,1,2,0,1,8,,,0,14,14,0,8015,2589,17.87,,src/test/java/com/example/p63/Class223Test.java,0
repo_064,Class224,com.example.p64.Class224,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.8945,94.3231,99.9623,68.8256,22,10,2,tsdetect,0,1,0,1,1,0,0,3,,,0,11,11,0,9111,3204,19.54,,src/test/java/com/example/p64/Class224Test.java,0
repo_065,Class225,com.example.p65.Class225,deepseek-r1,pseudo-code,0,1,1,2,1,success,77.1659,55.7511,86.3648,62.8149,37,22,4,tsdetect,1,0,0,6,1,0,0,6,mock_setup,compilation,1,14,14,0,9033,1727,21.46,,src/test/java/com/example/p65/Class225Test.java,0
repo_066,Class226,com.example.p66.Class226,deepseek-r1,pseudo-code,1,1,1,1,0,success,91.5372,88.3161,94.4410,72.7617,8,3,1,tsdetect,0,0,0,1,1,0,0,4,,,0,4,4,0,9014,3208,19.38,,src/test/java/com/example/p66/Class226Test.java,0
repo_067,Class227,com.example.p67.Class227,deepseek-r1,pseudo-code,0,1,1,2,1,success,74.2833,79.2004,80.3718,63.5769,21,12,2,tsdetect,1,0,0,1,5,0,1,9,type_mismatch,compilation,1,10,10,0,8222,3441,17.8,,src/test/java/com/example/p67/Class227Test.java,0
repo_068,Class228,com.example.p68.Class228,deepseek-r1,pseudo-code,1,1,1,1,0,success,79.3889,85.5820,89.1373,63.5808,7,4,1,tsdetect,0,1,0,1,5,0,0,4,,,0,8,8,0,8765,2583,28.74,,src/test/java/com/example/p68/Class228Test.java,0
repo_069,Class229,com.example.p69.Class229,deepseek-r1,pseudo-code,0,1,1,2,1,success,68.0086,46.4915,71.1202,45.5130,5,6,1,tsdetect,4,1,1,2,4,0,1,7,assertion_failure,test,1,11,11,0,8457,2071,18.01,,src/test/java/com/example/p69/Class229Test.java,0
repo_070,Class230,com.example.p70.Class230,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.9609,99.9524,100.0000,23,0,1,tsdetect,0,0,0,0,2,0,0,4,,,0,9,9,0,9103,1666,18.91,,src/test/java/com/example/p70/Class230Test.java,1
repo_071,Class231,com.example.p71.Class231,deepseek-r1,pseudo-code,1,1,1,1,0,success,78.4681,63.4177,87.1620,63.6790,7,4,1,tsdetect,2,1,0,3,0,0,1,5,,,0,7,7,0,8232,3467,19.88,,src/test/java/com/example/p71/Class231Test.java,1
repo_072,Class232,com.example.p72.Class232,deepseek-r1,pseudo-code,1,1,1,1,0,success,84.9456,54.8385,85.1106,81.9023,9,2,1,tsdetect,2,1,0,2,2,0,0,4,,,0,10,10,0,8402,2382,18.26,,src/test/java/com/example/p72/Class232Test.java,1
repo_073,Class233,com.example.p73.Class233,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9844,99.8615,99.9623,100.0000,17,0,1,tsdetect,0,0,0,0,0,0,0,3,,,0,5,5,0,8384,2101,18.42,,src/test/java/com/example/p73/Class233Test.java,1
repo_074,Class234,com.example.p74.Class234,deepseek-r1,pseudo-code,1,1,1,1,0,success,76.4431,71.6944,85.8281,70.6403,12,5,1,tsdetect,2,0,0,0,2,1,0,6,,,0,6,6,0,8570,3328,31.05,,src/test/java/com/example/p74/Class234Test.java,0
repo_075,Class235,com.example.p75.Class235,deepseek-r1,pseudo-code,1,1,1,1,0,success,84.4037,79.7250,92.4910,81.8820,9,2,1,tsdetect,0,0,0,3,2,1,0,5,,,0,8,8,0,8888,3260,17.14,,src/test/java/com/example/p75/Class235Test.java,1
repo_076,Class236,com.example.p76.Class236,deepseek-r1,pseudo-code,1,1,1,1,0,success,79.4153,59.8468,84.6551,70.0049,21,9,2,tsdetect,2,1,0,0,4,0,0,2,,,0,10,10,0,8738,3281,28.0,,src/test/java/com/example/p76/Class236Test.java,1
repo_077,Class237,com.example.p77.Class237,deepseek-r1,pseudo-code,0,1,1,2,1,success,74.4151,72.1857,83.0631,68.7102,11,5,1,tsdetect,0,0,0,0,5,0,0,11,assertion_failure,test,1,12,12,0,8523,2706,15.35,,src/test/java/com/example/p77/Class237Test.java,0
repo_078,Class238,com.example.p78.Class238,deepseek-r1,pseudo-code,0,1,1,2,1,success,70.3604,49.4755,78.7379,83.3053,25,5,2,tsdetect,0,0,0,3,0,0,0,8,missing_import,compilation,1,12,12,0,7959,2808,23.58,,src/test/java/com/example/p78/Class238Test.java,0
repo_079,Class239,com.example.p79.Class239,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.1370,99.9623,90.8099,10,1,1,tsdetect,0,2,0,0,0,0,0,3,,,0,13,13,0,8807,3074,18.53,,src/test/java/com/example/p79/Class239Test.java,1
repo_000,Class240,com.example.p0.Class240,deepseek-r1,pseudo-code,1,1,1,1,0,success,81.5763,73.4464,91.7987,73.9774,17,6,2,tsdetect,0,0,0,0,2,0,0,3,,,0,9,9,0,8756,2969,26.17,,src/test/java/com/example/p0/Class240Test.java,0
repo_001,Class241,com.example.p1.Class241,deepseek-r1,pseudo-code,1,1,1,1,0,success,84.6162,70.8690,83.7679,66.6140,10,5,1,tsdetect,2,0,0,1,3,0,0,4,,,0,9,9,0,9269,3247,14.99,,src/test/java/com/example/p1/Class241Test.java,0
repo_002,Class242,com.example.p2.Class242,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,99.9609,99.9623,74.9722,12,4,2,tsdetect,0,0,0,0,1,1,0,2,,,0,14,14,0,8775,3481,23.97,,src/test/java/com/example/p2/Class242Test.java,0
repo_003,Class243,com.example.p3.Class243,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9684,99.9604,99.9231,99.9910,38,0,3,tsdetect,1,0,0,0,0,0,0,0,,,0,5,5,0,8973,2637,17.23,,src/test/java/com/example/p3/Class243Test.java,0
repo_004,Class244,com.example.p4.Class244,deepseek-r1,pseudo-code,0,1,1,2,1,success,68.1466,63.0990,81.8809,63.7230,7,4,1,tsdetect,0,0,0,0,1,0,0,5,hallucinated_symbol,compilation,1,4,4,0,7524,3933,26.85,,src/test/java/com/example/p4/Class244Test.java,0
repo_005,Class245,com.example.p5.Class245,deepseek-r1,pseudo-code,1,1,1,1,0,success,80.8126,67.8529,86.3756,71.4115,20,8,2,tsdetect,1,0,0,1,4,0,0,6,,,0,12,12,0,8183,1880,16.15,,src/test/java/com/example/p5/Class245Test.java,0
repo_006,Class246,com.example.p6.Class246,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9314,98.9871,99.9611,99.9823,11,0,1,tsdetect,1,0,0,1,3,0,0,3,,,0,11,11,0,8514,3588,16.57,,src/test/java/com/example/p6/Class246Test.java,0
repo_007,Class247,com.example.p7.Class247,deepseek-r1,pseudo-code,1,1,1,1,0,success,78.0557,67.3814,88.1113,67.7430,21,10,2,tsdetect,2,0,0,1,2,0,0,6,,,0,6,6,0,9561,2306,19.34,,src/test/java/com/example/p7/Class247Test.java,1
repo_008,Class248,com.example.p8.Class248,deepseek-r1,pseudo-code,0,1,1,3,2,success,72.2377,52.2000,81.2972,45.5002,5,6,1,tsdetect,0,4,0,0,3,1,0,7,assertion_failure,test,1,5,5,0,8120,2076,36.84,,src/test/java/com/example/p8/Class248Test.java,1
repo_009,Class249,com.example.p9.Class249,deepseek-r1,pseudo-code,0,1,1,2,1,success,78.0343,70.3953,78.1668,58.9716,10,7,1,tsdetect,1,1,0,0,5,0,0,7,missing_import,compilation,1,5,5,0,8212,3082,31.83,,src/test/java/com/example/p9/Class249Test.java,0
repo_010,Class250,com.example.p10.Class250,deepseek-r1,pseudo-code,1,1,1,1,0,success,85.3424,76.3224,85.1574,45.4241,5,6,1,tsdetect,0,0,0,1,3,0,0,4,,,0,10,10,0,8913,3755,17.94,,src/test/java/com/example/p10/Class250Test.java,0
repo_011,Class251,com.example.p11.Class251,deepseek-r1,pseudo-code,1,1,1,1,0,success,89.2478,91.7287,98.1074,76.9366,10,3,1,tsdetect,1,0,0,0,2,0,0,3,,,0,8,8,0,8095,2816,18.66,,src/test/java/com/example/p11/Class251Test.java,0
repo_012,Class252,com.example.p12.Class252,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9342,99.8672,99.9623,100.0000,13,0,1,tsdetect,0,0,0,0,0,0,0,0,,,0,13,13,0,8901,2779,27.42,,src/test/java/com/example/p12/Class252Test.java,0
repo_013,Class253,com.example.p13.Class253,deepseek-r1,pseudo-code,0,1,1,2,1,success,67.5821,64.6638,80.8620,57.8926,11,8,1,tsdetect,1,0,0,0,1,1,0,9,hallucinated_symbol,compilation,1,10,10,0,8992,2530,18.01,,src/test/java/com/example/p13/Class253Test.java,0
repo_014,Class254,com.example.p14.Class254,deepseek-r1,pseudo-code,1,1,1,1,0,success,83.6586,70.6723,82.8201,81.7155,9,2,1,tsdetect,1,0,0,0,3,0,0,8,,,0,11,11,0,8614,2782,18.44,,src/test/java/com/example/p14/Class254Test.java,0
repo_015,Class255,com.example.p15.Class255,deepseek-r1,pseudo-code,1,1,1,1,0,success,80.3722,73.3845,87.5762,64.3770,18,10,2,tsdetect,1,0,0,0,4,0,0,4,,,0,6,6,0,8512,3286,26.17,,src/test/java/com/example/p15/Class255Test.java,0
repo_016,Class256,com.example.p16.Class256,deepseek-r1,pseudo-code,1,1,1,1,0,success,80.4565,61.9228,84.0559,64.6697,11,6,1,tsdetect,2,0,0,2,1,1,0,7,,,0,8,8,0,8541,3191,19.23,,src/test/java/com/example/p16/Class256Test.java,0
repo_017,Class257,com.example.p17.Class257,deepseek-r1,pseudo-code,0,0,0,6,5,max_attempts,0.0,0.0,0.0,0.0,0,0,0,tsdetect,0,0,0,0,0,0,0,0,mock_setup,compilation,0,0,0,0,7948,2312,18.65,compilation failed after 5 attempts,,0
repo_018,Class258,com.example.p18.Class258,deepseek-r1,pseudo-code,1,1,1,1,0,success,93.1993,90.0676,95.9367,71.9317,18,7,2,tsdetect,1,0,0,0,0,0,0,3,,,0,14,14,0,8536,3846,18.65,,src/test/java/com/example/p18/Class258Test.java,0
repo_019,Class259,com.example.p19.Class259,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9820,99.9609,99.9610,84.2741,16,3,1,tsdetect,0,1,0,2,0,0,0,1,,,0,12,12,0,7856,2893,15.06,,src/test/java/com/example/p19/Class259Test.java,0
repo_020,Class260,com.example.p20.Class260,deepseek-r1,pseudo-code,1,1,1,1,0,success,90.8995,83.3423,97.9170,81.8447,9,2,1,tsdetect,2,0,0,1,0,0,0,5,,,0,8,8,0,8840,2641,24.63,,src/test/java/com/example/p20/Class260Test.java,0
repo_021,Class261,com.example.p21.Class261,deepseek-r1,pseudo-code,1,1,1,1,0,success,91.1796,84.5525,93.6267,72.8067,8,3,1,tsdetect,1,0,0,0,1,0,0,1,,,0,7,7,0,8438,2003,14.49,,src/test/java/com/example/p21/Class261Test.java,0
repo_022,Class262,com.example.p22.Class262,deepseek-r1,pseudo-code,1,1,1,1,0,success,79.5953,63.8351,84.5653,68.8126,11,5,1,tsdetect,0,1,0,4,0,0,0,6,,,0,11,11,0,8588,2831,18.49,,src/test/java/com/example/p22/Class262Test.java,0
repo_023,Class263,com.example.p23.Class263,deepseek-r1,pseudo-code,1,1,1,1,0,success,84.9772,76.5409,86.9392,81.8015,9,2,1,tsdetect,0,0,0,1,2,0,0,2,,,0,11,11,0,8718,2780,22.91,,src/test/java/com/example/p23/Class263Test.java,1
repo_024,Class264,com.example.p24.Class264,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9598,99.8523,99.9356,90.9384,10,1,1,tsdetect,0,0,0,1,1,1,0,1,,,0,11,11,0,7837,3249,15.64,,src/test/java/com/example/p24/Class264Test.java,0
repo_025,Class265,com.example.p25.Class265,deepseek-r1,pseudo-code,0,1,1,2,1,success,70.1838,59.3697,79.5115,41.5999,22,31,4,tsdetect,2,0,0,3,5,1,0,3,hallucinated_symbol,compilation,1,10,10,0,9079,2900,14.58,,src/test/java/com/example/p25/Class265Test.java,0
repo_026,Class266,com.example.p26.Class266,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9353,99.9368,99.9292,81.8260,9,2,1,tsdetect,0,0,0,1,2,0,0,2,,,0,13,13,0,9023,3054,18.95,,src/test/java/com/example/p26/Class266Test.java,0
repo_027,Class267,com.example.p27.Class267,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.2179,95.6776,99.7321,74.9796,9,3,1,tsdetect,1,0,0,0,0,0,0,3,,,0,5,5,0,8453,2245,16.64,,src/test/java/com/example/p27/Class267Test.java,0
repo_028,Class268,com.example.p28.Class268,deepseek-r1,pseudo-code,0,1,1,4,3,success,76.4917,66.4930,87.4306,57.1179,12,9,1,tsdetect,2,0,0,1,3,0,0,7,assertion_failure,test,1,11,11,0,9979,3990,19.87,,src/test/java/com/example/p28/Class268Test.java,0
repo_029,Class269,com.example.p29.Class269,deepseek-r1,pseudo-code,1,1,1,1,0,success,88.2837,78.1225,93.1021,81.2669,26,6,2,tsdetect,1,0,0,1,1,0,0,5,,,0,14,14,0,8140,3323,22.57,,src/test/java/com/example/p29/Class269Test.java,0
repo_030,Class270,com.example.p30.Class270,deepseek-r1,pseudo-code,0,1,1,2,1,success,77.4868,61.7021,79.8035,54.4788,6,5,1,tsdetect,0,0,0,2,2,0,0,10,type_mismatch,compilation,1,10,10,0,8485,2598,15.65,,src/test/java/com/example/p30/Class270Test.java,0
repo_031,Class271,com.example.p31.Class271,deepseek-r1,pseudo-code,1,1,1,1,0,success,78.7595,67.8339,86.0418,63.6575,7,4,1,tsdetect,1,0,0,3,5,0,0,7,,,0,8,8,0,9956,2830,15.71,,src/test/java/com/example/p31/Class271Test.java,0
repo_032,Class272,com.example.p32.Class272,deepseek-r1,pseudo-code,1,1,1,1,0,success,80.9157,58.0667,85.5947,81.7818,9,2,1,tsdetect,1,0,0,1,1,0,0,8,,,0,8,8,0,8088,2784,15.53,,src/test/java/com/example/p32/Class272Test.java,0
repo_033,Class273,com.example.p33.Class273,deepseek-r1,pseudo-code,1,1,1,1,0,success,82.3094,71.5157,92.7025,78.0931,32,9,3,tsdetect,0,1,0,0,4,0,0,7,,,0,13,13,0,9009,2468,14.9,,src/test/java/com/example/p33/Class273Test.java,0
repo_034,Class274,com.example.p34.Class274,deepseek-r1,pseudo-code,1,1,1,1,0,success,99.9925,96.6246,99.9623,76.8973,10,3,0,tsdetect,0,0,0,0,2,0,0,5,,,0,11,11,0,8116,2569,15.51,,src/test/java/com/example/p34/Class274Test.java,0
repo_035,Class275,com.example.p35.Class275,deepseek-r1,pseudo-code,1,1,1,1,0,success,89.5674,84.1351,91.0327,63.7078,7,4,1,tsdetect,1,1,0,1,4,0,0,5,,,0,8,8,0,8799,3142,19.45,,src/test/java/com/example/p35/Class275Test.java,0
repo_036,Class276,com.example.p36.Class276,deepseek-r1,pseudo-code,0,1,1,2,1,success,75.1761,69.0052,77.6433,76.9581,10,3,1,tsdetect,0,0,0,2,5,0,0,7,assertion_failure,test,1,7,7,0,7875,2947,19.98,,src/test/java/com/example/p36/Class276Test.java,1
repo_037,Class277,com.example.p37.Class277,deepseek-r1,pseudo-code,1,1,1,1,0,success,81.5149,73.1431,90.1722,75.0739,12,4,1,tsdetect,1,0,0,1,0,0,0,5,,,0,4,4,0,8706,2578,19.64,,src/test/java/com/example/p37/Class277Test.java,0
repo_038,Class278,com.example.p38.Class278,deepseek-r1,pseudo-code,1,1,1,1,0,success,95.8083,79.1791,95.0731,99.9975,11,0,1,tsdetect,2,0,0,0,5,0,0,6,,,0,11,11,0,8662,1927,28.26,,src/test/java/com/example/p38/Class278Test.java,0
repo_039,Class279,com.example.p39.Class279,deepseek-r1,pseudo-code,1,1,1,1,0,success,79.2107,70.2499,86.5762,57.6953,15,11,1,tsdetect,1,0,0,0,1,0,0,7,,,0,12,12,0,7662,2110,17.37,,src/test/java/com/example/p39/Class279Test.java,1
repo_040,Class280,com.example.p40.Class280,deepseek-r1,pseudo-code,0,1,1,2,1,success,76.2787,64.1059,83.8220,72.7842,8,3,1,tsdetect,0,0,1,1,4,3,1,9,assertion_failure,test,1,9,9,0,8908,3395,18.36,,src/test/java/com/example/p40/Class280Test.java,0
repo_041,Class281,com.example.p41.Class281,deepseek-r1,pseudo-code,1,1,1,1,0,success,94.7752,89.2602,97.0519,84.2328,16,3,2,tsdetect,0,1,0,1,3,1,0,3,,,0,6,6,0,8725,3021,21.66,,src/test/java/com/example/p41/Class281Test.java,1
repo_042,Class282,com.example.p42.Class282,deepseek-r1,pseudo-code,1,1,1,1,0,success,87.3469,71.5584,95.6927,81.8815,9,2,1,tsdetect,0,0,0,0,1,0,0,3,,,0,6,6,0,8440,2660,26.08,,src/test/java/com/example/p42/Class282Test.java,0
repo_043,Class283,com.example.p43.Class283,deepseek-r1,pseudo-code,1,1,1,1,0,success,94.0849,84.8884,99.7502,84.0867,21,4,2,tsdetect,0,1,0,2,2,0,0,4,,,0,8,8,0,9638,2423,18.94,,src/test/java/com/example/p43/Class283Test.java,0
repo_044,Class284,com.example.p44.Class284,deepseek-r1,pseudo-code,1,1,1,1,0,success,92.7085,77.3569,98.4078,100.0000,11,0,1,tsdetect,2,0,0,1,2,0,0,1,,,0,13,13,0,8334,3068,19.2,,src/test/java/com/example/p44/Class284Test.java,0
repo_045,Class285,com.example.p45.Class285,deepseek-r1,pseudo-code,1,1,1,1,0,success,79.8151,59.6176,88.2853,80.6193,29,7,2,tsdetect,1,0,0,1,5,0,0,4,,,0,13,13,0,8455,2498,19.15,,src/test/java/com/example/p45/Class285Test.java,0
repo_046,Class286,com.example.p46.Class286,deepseek-r1,pseudo-code,0,1,1,2,1,success,74.7617,61.7829,81.4767,41.6588,5,7,1,tsdetect,1,0,0,1,1,0,0,6,missing_import,compilation,1,10,10,0,8007,2425,16.71,,src/test/java/com/example/p46/Class286Test.java,0
repo_047,Class287,com.example.p47.Class287,deepseek-r1,pseudo-code,1,1,1,1,0,success,82.3543,81.7547,88.0806,72.8014,8,3,1,tsdetect,1,1,0,0,1,0,0,3,,,0,5,5,0,9931,3389,16.38,,src/test/java/com/example/p47/Class287Test.java,1
repo_048,Class288,com.example.p48.Class288,deepseek-r1,pseudo-code,1,1,1,1,0,success,86.5655,78.3883,93.2911,63.6984,7,4,1,tsdetect,0,1,0,0,2,0,0,4,,,0,11,11,0,8756,2371,15.21,,src/test/java/com/example/p48/Class288Test.java,1
repo_049,Class289,com.example.p49.Class289,deepseek-r1,pseudo-code,0,1,1,2,1,success,72.7877,61.7142,79.7555,45.4627,5,6,1,tsdetect,0,1,0,1,5,0,0,10,assertion_failure,test,1,12,12,0,8986,2592,29.19,,src/test/java/com/example/p49/Class289Test.java,0
repo_050,Class290,com.example.p50.Class290,deepseek-r1,pseudo-code,0,1,1,2,1,success,83.7805,64.6976,82.3992,63.6262,7,4,1,tsdetect,0,1,0,1,2,0,0,5,missing_import,compilation,1,14,14,0,8495,2846,22.8,,src/test/java/com/example/p50/Class290Test.java,0
repo_051,Class291,com.example.p51.Class291,deepseek-r1,pseudo-code,0,1,1,2,1,success,73.0864,57.0109,81.5065,40.0114,12,18,1,tsdetect,0,1,0,3,0,0,0,4,hallucinated_symbol,compilation,1,10,10,0,8181,3054,22.34,,src/test/java/com/example/p51/Class291Test.java,0
